# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc12	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
D_0__Archaea;D_1__Woesearchaeota (DHVEG-6);D_2__uncultured archaeon	0.0	0.0	0.0	0.0	7.74201825568e-06	0.0	7.2233458538e-06	0.0	5.22105966627e-06	0.0	7.86497412424e-06	0.0	1.48270059086e-05	0.0	4.79024705699e-05	9.75462247172e-06	0.0	3.91891211e-05	0.0	7.92901941817e-06	1.08106355032e-05	0.0	0.0	0.0	3.44949508016e-05	2.82461938254e-05	0.0	0.0	0.0
D_0__Archaea;D_1__Woesearchaeota (DHVEG-6);D_2__uncultured euryarchaeote	8.67509596825e-05	2.72773148211e-05	0.0	7.31984042748e-05	5.53001303977e-06	1.44208583295e-05	7.94568043918e-05	5.63176314413e-05	3.65474176639e-05	1.66709733348e-05	7.07847671181e-05	3.06072477963e-05	8.15485324971e-05	6.23172213641e-05	3.59268529274e-05	0.000121932780897	2.09563061018e-05	3.35906752286e-05	0.0	1.58580388363e-05	3.78372242612e-05	1.98330060887e-05	6.20800971209e-05	6.42993779035e-05	5.17424262024e-05	9.88616783888e-05	0.0	0.0	0.000450483179539
D_0__Bacteria;D_1__Acidobacteria;D_2__AT-s3-28	0.000195189659286	0.000177302546337	7.88900174544e-05	0.000228745013359	7.74201825568e-05	0.000129787724965	0.000202253683906	0.000378132668249	8.35369546603e-05	0.000291742033359	0.000322463939094	0.000226493633692	0.000177924070903	0.000164695513605	9.58049411398e-05	0.000326779852803	5.58834829381e-05	0.000207142497243	0.000432988640416	0.000237870582545	0.000199996756809	0.000350383107568	0.000124160194242	0.000289347200566	0.000198345967109	0.000197723356778	0.000304250377778	7.6968468584e-05	0.000203444016566
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteria	0.0588171506647	0.000450075694549	0.00234697801927	0.00581012333931	0.000129955306435	0.000115366866636	0.000202253683906	4.02268796009e-05	0.0140550926216	0.000108361326676	1.57299482485e-05	0.00415646425073	2.22405088628e-05	0.000293781186431	0.000431122235129	2.92638674152e-05	0.0670042960428	2.79922293571e-05	8.91447200856e-05	0.000142722349527	0.000940525288779	0.00031071709539	0.0115882847959	0.0280264913437	0.00176786622858	0.000183600259865	0.000192691905926	0.000949277779203	0.000406888033132
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia	0.0229673165759	0.0571186972354	0.0316348969992	0.031026973612	0.0397818078055	0.0488290263036	0.0310098237504	0.0275071402711	0.0287210492242	0.0238228208954	0.0390338665786	0.0411055337904	0.0385502153623	0.0408578410644	0.0477467875406	0.0353312425926	0.0383430547309	0.0423970305843	0.0246294126636	0.0402477025666	0.0306049091096	0.0355936349272	0.0282533419786	0.0285167741002	0.0287170465423	0.0370872524927	0.10281634433	0.00754290992124	0.0362275666642
D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae	0.00607256717777	0.00647836227002	0.00335282574181	0.00417230904366	0.0034628941655	0.00780168435625	0.00600260040451	0.00728106520777	0.0017177286302	0.00366761413365	0.00727510106492	0.00537463271303	0.00636078553477	0.00489190187708	0.0054968084979	0.00599909282011	0.00319234396284	0.00492663236685	0.00587081656564	0.0037980003013	0.00452965627584	0.0085149706141	0.00164167367942	0.00573871947789	0.00522598504644	0.00570573115273	0.00771781791629	0.000718372373451	0.00771634091404
D_0__Bacteria;D_1__Acidobacteria;D_2__Solibacteres	0.0208852935436	0.00395521064906	0.00415158716854	0.0072466420232	0.00690588028407	0.00305722196585	0.00311326206299	0.00279174544431	0.00816051625838	0.00217556202019	0.00209994809117	0.00733961802155	0.00321746028216	0.00319598320996	0.00653868723279	0.00316537499207	0.0251405818868	0.00222818145683	0.00300545056289	0.00366320697119	0.00381615433263	0.00286917488084	0.00703574434036	0.0149496053626	0.00478617442372	0.00275400389797	0.00305264545703	0.00520819970752	0.00380730945288
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 11	0.000542193498016	0.0036142442138	0.00289427751536	0.000201295611756	0.00192057352871	0.00304280110752	0.00304102860445	0.00216420612253	0.00144623352756	0.00238394918687	0.00331901908043	0.00222820763957	0.00323228728807	0.00228793227008	0.00234722105793	0.00355068257971	0.000174635884181	0.00998762743462	0.00150272528144	0.00352048462167	0.00378372242612	0.00345755406147	0.000641494336916	0.000498320178752	0.00304417940824	0.00481597604723	0.00341774591037	0.000179593093363	0.00167114727894
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.09563061018e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.03742223794e-06	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 13	0.0055737491596	5.45546296423e-05	6.40981391817e-05	4.57490026717e-05	5.41941277898e-05	0.000115366866636	4.33400751228e-05	4.82722555211e-05	0.000172294968987	3.33419466696e-05	9.43796894908e-05	3.67286973555e-05	8.15485324971e-05	4.00610708769e-05	0.0	5.85277348303e-05	0.000530893087912	2.79922293571e-05	0.0	3.17160776727e-05	3.78372242612e-05	4.6277014207e-05	2.0693365707e-05	0.000538507289942	8.62373770039e-06	4.23692907381e-05	7.09917548148e-05	5.13123123894e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 15	0.00145307857468	0.00107745393543	0.000552230122181	0.00063133623687	0.000102305241236	0.000317258883249	0.000353943946836	0.000313769660887	0.000542990205292	0.000408438846702	0.00115615119626	0.000501958863859	0.000355848141805	0.00015579305341	0.000359268529274	0.000414571455048	0.000363242639097	0.000794979313743	0.000241964240232	0.000317160776727	0.000848634887002	0.00204279962714	0.00054492529695	0.00110916426884	0.00044843436042	0.000776770330198	0.00208918592741	7.6968468584e-05	0.000334229455787
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17	0.00225552495174	0.0024549583339	0.00358456516809	0.00198550671595	0.00361994653583	0.006258652515	0.00330829240104	0.00943722595438	0.00164463379488	0.0046261951004	0.00589086561905	0.00378305582762	0.00724299238633	0.00623172213641	0.00265858711663	0.00427740195385	0.00101987356362	0.00663415835764	0.00534868320513	0.00363941991294	0.00482154343443	0.00522269160337	0.00171065156511	0.00221832853767	0.00364784104727	0.00529616134226	0.00461446406296	0.000513123123894	0.00405434861585
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 18	0.000108438699603	0.000627378240886	0.00043882572209	0.000219595212824	0.000247191582878	0.000663359483156	0.000541750939035	0.00108612574923	0.000172294968987	0.00057514858005	0.00208421814292	0.000355044074437	0.0026911015724	0.000756709116564	0.000526927176269	0.00125346898762	6.98543536726e-06	0.00306794833754	0.000356578880342	0.000523315281599	0.000881066793511	0.00177835954596	0.000165546925656	0.000160748444759	0.000517424262024	0.00169477162952	0.00205876088963	0.000153936937168	0.000276102593911
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 19	0.0	5.45546296423e-05	1.47918782727e-05	0.0	0.0	0.0	0.0	4.82722555211e-05	0.0	0.0	3.14598964969e-05	0.0	0.0	4.45123009744e-06	0.0	9.75462247172e-06	0.0	3.35906752286e-05	2.54699200245e-05	0.0	0.0	6.61100202958e-06	0.0	0.0	0.0	0.0	2.02833585185e-05	0.0	1.4531715469e-05
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 2	0.0203647877855	0.000559184953833	0.00175530288836	0.00132672107748	0.000365533861929	0.000432625749885	0.000353943946836	0.000128726014723	0.00402543700269	0.000325083980028	0.000251679171976	0.00048971596474	0.000170510567948	0.000324939797113	0.000299390441062	0.000297515985388	0.0104851384863	0.0001959456055	0.00022922928022	0.000277515679636	0.00054053177516	0.000383438117716	0.00220729234208	0.00472600427591	0.00137117429436	0.000564923876508	0.000456375566666	0.000282217718141	0.00029063430938
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 20	2.16877399206e-05	0.00024549583339	0.000133126904454	0.0	3.37330795426e-05	0.000187471158283	8.66801502456e-05	0.000104589886962	5.22105966627e-06	6.66838933391e-05	0.000141569534236	0.000134671890304	0.000192751076811	0.000102378292241	2.3951235285e-05	0.000151196648312	1.39708707345e-05	0.000207142497243	8.91447200856e-05	0.000134793330109	5.94584952676e-05	0.000839597257756	1.3795577138e-05	4.82245334276e-05	2.58712131012e-05	0.000197723356778	0.000324533736296	0.0	0.000101722008283
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 21	0.0	0.000190941203748	4.9306260909e-06	0.0	0.0	0.0	7.2233458538e-06	8.04537592019e-06	0.0	0.0	3.93248706212e-05	0.0	2.96540118171e-05	0.0	0.0	4.38958011228e-05	0.0	2.79922293571e-05	5.09398400489e-05	7.92901941817e-06	0.0	4.6277014207e-05	0.0	0.0	0.0	2.82461938254e-05	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22	0.00034700383873	0.00272773148211	0.00507854487363	0.00098817845771	0.00504281889097	0.0113059529303	0.00472406818838	0.0076511525001	0.00183259194286	0.00446782085372	0.0145423371557	0.00356880509305	0.0281490707174	0.00806117770646	0.00170053770523	0.00587228272798	0.000488980475708	0.0119806741649	0.00454638072436	0.00443232185476	0.00730258428242	0.00230723970832	0.00121401078814	0.00086000417946	0.0044843436042	0.0144902974324	0.00369157125037	0.000487466967699	0.0028627479474
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 25	0.0	0.00148661365775	0.00104036210518	9.14980053435e-05	0.000615490451326	0.000807568066451	0.00129297890783	0.00107808037331	0.000318484639642	0.00180046512016	0.00176961917795	0.000722331047992	0.000748763798382	0.000943660780657	0.000179634264637	0.001985065673	2.7941741469e-05	0.00393010900174	0.00091691712088	0.00137172035934	0.00101079441955	0.00296172890925	0.000200035868501	4.82245334276e-05	0.000853750032339	0.00254215744428	0.00160238532296	0.000153936937168	0.000857371212672
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 5	0.00511830662127	0.0098061946782	0.00960979025117	0.00542583171687	0.00983181018341	0.0106570143055	0.00833574111528	0.00411118709522	0.0069648935948	0.00338420758696	0.00646500873012	0.00651934378061	0.00874793348605	0.00720209029765	0.00983198208448	0.00473586921002	0.00700639167336	0.0061135028916	0.00473740512455	0.00773872295213	0.00344859272552	0.00470042244303	0.00664257039193	0.00899387548425	0.00476030321062	0.00416631358924	0.00362057949555	0.00151371321549	0.00443217321805
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.0749962046455	0.0820365243245	0.113069117517	0.0841873147165	0.0963339331554	0.121120789109	0.0775787344698	0.107824128082	0.0806966982019	0.105452241829	0.101458166203	0.102748530852	0.101476028438	0.0952696777755	0.0996730656384	0.124020270105	0.060731375083	0.107915642618	0.133691610208	0.11638214702	0.0919768868613	0.0942332229296	0.105970725785	0.102436946423	0.0728878310437	0.097223399147	0.100879283592	0.0294789234677	0.08768437114
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 9	0.0	2.72773148211e-05	6.90287652726e-05	0.0	6.24891473494e-05	4.32625749885e-05	7.2233458538e-06	0.000160907518404	3.65474176639e-05	0.000108361326676	0.000196624353106	3.67286973555e-05	9.63755384057e-05	4.45123009744e-06	8.38293234974e-05	0.000160951270783	0.0	0.000571041478885	0.0	0.000111006271854	0.000140538261542	0.00015205304668	2.0693365707e-05	0.0	1.72474754008e-05	0.000225969550603	0.000223116943704	0.0	0.000188912301097
D_0__Bacteria;D_1__Acidobacteria;D_2__uncultured Acidobacteria bacterium	0.0	0.0	0.0	0.0	1.10600260795e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;Other	0.0	0.0	0.0	0.0	2.76500651989e-05	0.0	0.0	1.60907518404e-05	1.04421193325e-05	0.0	0.0	0.0	0.0	4.45123009744e-06	2.3951235285e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3795577138e-05	0.0	8.62373770039e-06	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia	0.00958598104492	0.0168982965317	0.0202204975988	0.0136881015994	0.0139975690063	0.015098638671	0.0138543773476	0.0411118709522	0.0142743771276	0.0287324225425	0.0305868843692	0.00999632713026	0.0196309558229	0.017132784645	0.0154365711412	0.0200652584243	0.0110579441864	0.021380464783	0.0267816209057	0.0148748404285	0.0215672178289	0.017208438283	0.00867741801978	0.00843929334984	0.0206538517924	0.0299833347456	0.0160339949089	0.00356620571106	0.0201990845019
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria	0.0369559088247	0.0416388210745	0.0333507548789	0.0344947480145	0.024452058658	0.0234338947854	0.0351849176539	0.0472022205238	0.0460079777792	0.0506464169911	0.0352980038696	0.0394221351616	0.0220922388038	0.0363932572766	0.0360226578686	0.0352288190566	0.0425692431281	0.0217331668729	0.0368931791554	0.0312403365076	0.0525342832278	0.0291412969464	0.0326058465656	0.0278416306322	0.0365991428005	0.0271869615569	0.021672768577	0.148266926649	0.0435806146916
D_0__Bacteria;D_1__Actinobacteria;D_2__Coriobacteriia	0.0	1.36386574106e-05	4.9306260909e-06	0.0	9.95402347159e-06	0.0	0.0	1.60907518404e-05	0.0	8.33548666739e-06	0.0	0.0	0.0	0.0	0.0	1.46319337076e-05	6.98543536726e-06	5.59844587143e-06	0.0	1.58580388363e-05	5.4053177516e-06	0.000277662085242	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__KIST-JJY010	0.0	0.0	0.0	0.0	4.97701173579e-06	0.0	0.0	0.0	0.0	0.0	7.86497412424e-06	0.0	0.0	0.0	1.19756176425e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__MB-A2-108	0.000802446377063	0.0123293462992	0.0128048359581	0.00135417047908	0.00238951863448	0.00764305491463	0.0113334296446	0.0293656221087	0.000892801202932	0.0243812985021	0.0177040567537	0.00448090107738	0.00889620354514	0.0118002109883	0.00420344179251	0.0133979739649	0.00071251440746	0.016851322073	0.0112449696908	0.00843647666093	0.0138916666216	0.0142202653656	0.00178652723937	0.000876079023935	0.0172647228762	0.0205067367172	0.00661237487703	0.000846653154424	0.00623410593621
D_0__Bacteria;D_1__Actinobacteria;D_2__Nitriliruptoria	0.0	0.0	1.47918782727e-05	0.0	3.87100912784e-06	1.44208583295e-05	5.05634209766e-05	5.63176314413e-05	0.0	4.16774333369e-05	3.14598964969e-05	0.0	0.0	4.45123009744e-06	0.0	9.75462247172e-06	0.0	5.59844587143e-05	0.0	0.0	0.0	3.96660121775e-05	0.0	0.0	0.0	0.0	1.01416792593e-05	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Rubrobacteria	0.0	0.000163663888927	0.000212016921909	9.14980053435e-05	6.24891473494e-05	0.000389363174896	0.000859578156602	0.00212397924293	0.000208842386651	0.000791871233402	0.000880877101914	0.000116307541626	0.000630147751114	0.000645428364128	0.000107780558782	0.000921811823578	6.98543536726e-06	0.000766987084385	0.00034384392033	0.0002616576408	0.000459452008886	0.000799931245579	2.0693365707e-05	8.03742223794e-06	0.000457058098121	0.00103098607463	0.000263683660741	2.56561561947e-05	0.000116253723752
D_0__Bacteria;D_1__Actinobacteria;D_2__TakashiAC-B11	0.0	0.000300050463032	7.88900174544e-05	0.0	3.31800782386e-05	4.32625749885e-05	0.000462294134643	0.000209179773925	0.000172294968987	0.000966916453417	0.000251679171976	9.18217433888e-05	2.96540118171e-05	0.000111280752436	4.79024705699e-05	6.82823573021e-05	0.000125737836611	0.000464671007328	0.000216494320208	0.000198225485454	0.000162159532548	0.0025254027753	4.82845199829e-05	8.03742223794e-06	5.17424262024e-05	0.000451939101206	0.000770767623703	2.56561561947e-05	0.000624863765167
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia	0.052462642868	0.0639243872833	0.0601930833177	0.0642956483549	0.0170877402929	0.0400611444393	0.0663897717423	0.137519610604	0.0592642482718	0.109469946403	0.0784845767857	0.0316050440744	0.0402404940358	0.0637460662254	0.0474354214819	0.0642146797314	0.103580035626	0.0522223030887	0.0733406347104	0.0617829193064	0.080014918677	0.072873075372	0.0447252610813	0.0523959555691	0.0811321242853	0.0903736971443	0.0567021287385	0.0145983528748	0.0704206931628
D_0__Bacteria;D_1__Actinobacteria;Other	0.0	0.0	4.9306260909e-06	0.0	4.42401043182e-06	0.0	0.0	5.63176314413e-05	0.0	0.0	1.57299482485e-05	0.0	1.48270059086e-05	0.0	0.0	1.46319337076e-05	0.0	0.0	0.0	0.0	1.62159532548e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Aminicenantes;D_2__uncultured bacterium	0.0	0.0	9.8612521818e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Armatimonadetes;D_2__Armatimonadia	0.000173501919365	0.0	9.8612521818e-06	4.57490026717e-05	1.76960417273e-05	2.8841716659e-05	7.2233458538e-06	1.60907518404e-05	9.39790739929e-05	0.0	3.14598964969e-05	3.06072477963e-05	5.93080236342e-05	5.78659912667e-05	5.98780882124e-05	2.43865561793e-05	0.00023051936712	0.0	0.0	7.92901941817e-06	1.62159532548e-05	3.96660121775e-05	2.0693365707e-05	5.62619556656e-05	1.72474754008e-05	2.82461938254e-05	0.0	0.0	2.9063430938e-05
D_0__Bacteria;D_1__Armatimonadetes;D_2__Chthonomonadetes	0.000498818018174	0.000204579861158	4.9306260909e-06	8.23482048091e-05	3.48390821506e-05	0.000158629441624	8.66801502456e-05	3.21815036808e-05	0.000109642252992	4.16774333369e-05	0.000275274094348	0.000159157688541	0.00010378904136	0.000164695513605	1.19756176425e-05	0.000185337826963	0.000754427019664	0.000190347159628	1.27349600122e-05	7.13611747635e-05	5.94584952676e-05	0.000429715131923	4.82845199829e-05	0.000667106045749	0.000146603540907	9.88616783888e-05	0.000283967019259	2.56561561947e-05	0.000305166024849
D_0__Bacteria;D_1__Armatimonadetes;D_2__Fimbriimonadia	0.00101932377627	0.000450075694549	7.88900174544e-05	0.000548988032061	0.00039484293104	0.000432625749885	0.000433400751228	0.000386178044169	0.000642190338951	0.000341754953363	0.000448303525081	0.00102840352595	0.000214991585674	0.000284878726236	0.000455073470414	0.000580400037068	0.0011316405295	0.000167953376143	0.000152819520147	0.000348876854399	0.000113511672784	0.000442937135982	0.000600107605502	0.000988602935267	0.000267335868712	0.000466062198119	0.00122714319037	0.000461810811504	0.000697522342513
D_0__Bacteria;D_1__Armatimonadetes;D_2__uncultured	0.000455442538333	0.00049099166678	0.000236670052363	0.000228745013359	0.000145439342946	0.000374942316567	0.00041895405952	0.000603403194014	0.000255831923647	0.00054180663338	0.000660657826436	0.000599902056807	0.000281713112263	0.000431769319451	0.000311366058704	0.000526749613473	0.000167650448814	0.000974129581628	0.000394783760379	0.000523315281599	0.000259455252077	0.00154697447492	0.00026901375419	0.000466170489801	0.000353573245716	0.000593170070333	0.000608500755555	0.000256561561947	0.00043595146407
D_0__Bacteria;D_1__BJ-169;D_2__uncultured bacterium	0.0	0.0	1.47918782727e-05	9.14980053435e-06	2.82030665028e-05	0.0	2.88933834152e-05	0.0	5.22105966627e-06	3.33419466696e-05	3.93248706212e-05	1.83643486778e-05	0.0	5.78659912667e-05	0.0	3.4141178651e-05	0.0	5.59844587143e-06	0.0	7.92901941817e-06	5.4053177516e-06	4.6277014207e-05	3.44889428449e-05	1.60748444759e-05	4.3118688502e-05	7.06154845635e-05	5.07083962963e-05	0.0	2.9063430938e-05
D_0__Bacteria;D_1__BRC1;D_2__uncultured bacterium	0.000281940618968	0.000627378240886	0.000212016921909	0.000338542619771	0.000304150717187	0.000158629441624	0.000332273909275	0.000225270525765	0.00034981099764	0.000150038760013	0.000212354301354	0.000324436826641	0.000185337573857	0.000227012734969	0.000958049411398	0.000263374806737	0.00035625720373	0.000134362700914	0.000216494320208	0.00047574116509	0.000151348897045	0.000647878198899	0.00026901375419	0.000217010400424	0.000293207081813	0.00015535406604	8.1133434074e-05	0.000795340842035	0.000363292886725
D_0__Bacteria;D_1__BRC1;D_2__uncultured organism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4485798237e-05	0.0	4.45123009744e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000231385071035	0.0	8.03742223794e-06	0.0	0.0	0.0	7.6968468584e-05	0.0
D_0__Bacteria;D_1__BRC1;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57299482485e-05	0.0	2.22405088628e-05	0.0	0.0	1.95092449434e-05	1.39708707345e-05	2.23937834857e-05	0.0	0.0	0.0	9.91650304437e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes BD2-2	8.67509596825e-05	0.0	4.9306260909e-06	3.65992021374e-05	1.32720312954e-05	0.0	2.16700375614e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.45123009744e-06	0.0	0.0	0.0	0.0	2.54699200245e-05	3.17160776727e-05	5.4053177516e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes Incertae Sedis	0.0	0.0	4.9306260909e-06	2.7449401603e-05	2.76500651989e-06	0.0	0.0	0.0	5.22105966627e-06	0.0	7.86497412424e-06	0.0	0.0	0.0	2.3951235285e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.30550101479e-05	0.0	0.0	0.0	0.0	1.01416792593e-05	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes VC2.1 Bac22	0.0	2.72773148211e-05	1.47918782727e-05	3.65992021374e-05	0.000161476380761	0.000115366866636	0.000108350187807	0.000112635262883	1.56631789988e-05	0.000100025840009	9.43796894908e-05	7.95788442703e-05	0.000111202544314	0.000133536902923	0.000167658646995	6.34050460662e-05	1.39708707345e-05	1.67953376143e-05	2.54699200245e-05	0.000150651368945	4.32425420128e-05	1.98330060887e-05	8.27734628278e-05	6.42993779035e-05	3.44949508016e-05	2.82461938254e-05	0.000111558471852	0.00110321471637	7.26585773451e-05
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes vadinHA17	0.0	1.36386574106e-05	0.0	0.0	2.21200521591e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.41350295428e-06	0.0	0.0	9.75462247172e-06	0.0	0.0	0.0	0.0	0.0	0.00169241651957	0.0	0.0	0.0	1.41230969127e-05	0.0	0.0	0.0
