# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc12	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
D_0__Bacteria;D_1__Deferribacteres	0.0	0.0	0.000157780034909	0.0	1.27190299915e-05	0.000144208583295	5.77867668304e-05	1.60907518404e-05	0.00012530543199	6.66838933391e-05	0.000283139068472	0.000104064642507	0.000533772212708	5.78659912667e-05	0.000107780558782	6.34050460662e-05	6.98543536726e-06	0.0011364845119	5.09398400489e-05	0.000214083524291	0.000313508429593	0.000178497054799	6.89778856898e-06	0.0	1.72474754008e-05	0.000395446713555	0.000121700151111	0.0	0.000101722008283
D_0__Bacteria;D_1__Deinococcus-Thermus	0.0	0.0	4.9306260909e-06	0.0	1.10600260795e-06	0.0	0.0	1.60907518404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.27210223254e-05	0.0	0.0	0.0	0.0	2.02833585185e-05	0.0	0.0
D_0__Bacteria;D_1__Elusimicrobia	0.00390379318571	0.00331419375077	0.00154821659254	0.00326647879076	0.00172259906189	0.00357637286571	0.00327939901762	0.00246188503158	0.00311697262076	0.00141703273346	0.00287071555535	0.0026138589618	0.00283937163149	0.00373458205175	0.00323341676347	0.00241914637299	0.00490377562782	0.00213300787701	0.00282716112271	0.00413101911687	0.00204861542786	0.00204279962714	0.00164857146799	0.00352842836246	0.00331151527695	0.00309295822388	0.00180521890815	0.000872309310619	0.00215069388941
D_0__Bacteria;D_1__FBP	0.000195189659286	0.00024549583339	4.43756348181e-05	0.000164696409618	0.000120001282963	2.8841716659e-05	5.05634209766e-05	4.02268796009e-05	0.000151410730322	0.000108361326676	3.93248706212e-05	0.000183643486778	2.22405088628e-05	4.45123009744e-05	0.000119756176425	8.77916022455e-05	4.88980475708e-05	3.35906752286e-05	3.82048800367e-05	3.17160776727e-05	7.02691307709e-05	0.000125609038562	0.000110364617104	4.01871111897e-05	6.03661639028e-05	2.82461938254e-05	4.0566717037e-05	0.000795340842035	0.000203444016566
D_0__Bacteria;D_1__FCPU426	0.000390379318571	0.0	4.9306260909e-06	0.000247044614427	3.04150717187e-05	0.000216312874942	1.44466917076e-05	2.41361277606e-05	0.000229726625316	5.00129200043e-05	2.35949223727e-05	1.22428991185e-05	8.15485324971e-05	7.1219681559e-05	7.18537058549e-05	6.82823573021e-05	0.000719499842828	4.47875669714e-05	1.27349600122e-05	1.58580388363e-05	5.4053177516e-05	7.27210223254e-05	0.000303502697035	0.000112523911331	5.17424262024e-05	4.23692907381e-05	0.0	5.13123123894e-05	4.3595146407e-05
D_0__Bacteria;D_1__Fibrobacteres	0.000108438699603	2.72773148211e-05	7.39593913635e-05	0.000192145811221	0.000196868464216	0.000360521458237	0.000281710488298	0.000281588157207	0.000130526491657	6.66838933391e-05	0.000133704560112	0.000104064642507	0.000644974757022	0.000721099275785	0.000311366058704	9.75462247172e-05	0.000530893087912	0.000218339388986	0.000101879680098	0.000229941563127	0.00030269779409	0.000178497054799	6.89778856898e-05	7.23368001415e-05	0.000396691934218	9.88616783888e-05	0.00013184183037	0.000179593093363	0.000116253723752
D_0__Bacteria;D_1__Firmicutes	0.0227070636969	0.0116883294009	0.0138353368111	0.0133861581818	0.00590439492256	0.00327353484079	0.00472406818838	0.00379741743433	0.0145145458722	0.0161708441347	0.0079829487361	0.00599902056807	0.00203129980947	0.00442007148676	0.0103349580255	0.0128956109076	0.0201320247284	0.0187156045482	0.00755183128725	0.014922414545	0.0127619552115	0.0167126131308	0.0105398209334	0.0076275137038	0.00742503816004	0.0141513431065	0.0253136314311	0.0100315570721	0.00841386325656
D_0__Bacteria;D_1__Fusobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66709733348e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.98543536726e-06	0.0	0.0	1.58580388363e-05	4.32425420128e-05	0.0	0.0	0.0	0.0	0.0	1.01416792593e-05	0.0	0.0
D_0__Bacteria;D_1__GAL15	0.0	0.0	4.9306260909e-06	0.0	0.0	0.0	0.0	5.63176314413e-05	0.0	0.0	1.57299482485e-05	0.0	2.22405088628e-05	4.45123009744e-06	0.0	3.4141178651e-05	0.0	4.47875669714e-05	0.0	0.0	1.62159532548e-05	6.61100202958e-06	0.0	0.0	0.0	1.41230969127e-05	6.08500755555e-05	0.0	0.0
D_0__Bacteria;D_1__Gemmatimonadetes	0.0702899650827	0.0361969967676	0.0481426331516	0.0384566116459	0.0107907144445	0.028928241809	0.0183472984687	0.0201697574319	0.0319058956206	0.0274737640557	0.0357777672911	0.031041870715	0.0336795439213	0.0233689580115	0.0193046956397	0.0207139408187	0.0132793126332	0.0328236881442	0.0209999490602	0.0140026482925	0.0378264136257	0.0636573385428	0.0414419137225	0.048337057339	0.0244741675937	0.0365364517131	0.0917416305792	0.0218590450779	0.0338734287583
D_0__Bacteria;D_1__Gracilibacteria	4.33754798412e-05	0.0	0.0	1.82996010687e-05	6.08301434375e-06	1.44208583295e-05	2.16700375614e-05	0.0	0.0	0.0	7.86497412424e-06	6.12144955926e-06	0.0	1.33536902923e-05	0.0	3.90184898869e-05	0.0	2.23937834857e-05	2.54699200245e-05	0.0	5.4053177516e-06	3.96660121775e-05	0.0	0.0	0.0	0.0	0.0	2.56561561947e-05	5.8126861876e-05
D_0__Bacteria;D_1__Hydrogenedentes	6.50632197619e-05	9.5470601874e-05	9.8612521818e-06	2.7449401603e-05	0.000159817376849	1.44208583295e-05	2.16700375614e-05	2.41361277606e-05	2.61052983313e-05	3.33419466696e-05	4.71898447454e-05	5.50930460333e-05	7.41350295428e-06	2.22561504872e-05	0.0	6.82823573021e-05	1.39708707345e-05	3.35906752286e-05	8.91447200856e-05	4.7574116509e-05	2.7026588758e-05	0.000145442044651	6.89778856898e-05	4.01871111897e-05	0.0	7.06154845635e-05	8.1133434074e-05	0.00043615465531	0.000101722008283
D_0__Bacteria;D_1__Ignavibacteriae	0.0	5.45546296423e-05	9.36818957271e-05	2.7449401603e-05	0.00109991959361	0.00105272265805	0.000101126841953	2.41361277606e-05	0.0	8.33548666739e-05	0.000180894404857	6.73359451518e-05	0.000252059100446	0.000169146743703	0.0	7.80369797738e-05	1.39708707345e-05	0.000179150267886	0.000305639040293	7.13611747635e-05	3.24319065096e-05	1.32220040592e-05	6.89778856898e-06	0.0	0.0	0.000437816004293	0.000111558471852	0.0	0.000247039162973
D_0__Bacteria;D_1__Latescibacteria	0.00271096749008	0.00471897546406	0.0109903655566	0.00246129634374	0.0107614053754	0.0269525842178	0.0112395261485	0.0129611006074	0.00456842720799	0.00858555126741	0.0185298790367	0.00607859941234	0.0301803705269	0.0112304535358	0.00336514855754	0.0136906126391	0.00166951905277	0.0193258351482	0.0081249044878	0.00544723634028	0.00611881969482	0.0087397446831	0.00200725647357	0.00806153450465	0.00792521494666	0.0198288280654	0.00608500755555	0.00043615465531	0.00485359296665
D_0__Bacteria;D_1__Lentisphaerae	0.0	0.0	0.0	0.0	1.10600260795e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Microgenomates	6.50632197619e-05	5.45546296423e-05	3.94450087272e-05	1.82996010687e-05	3.26270769346e-05	4.32625749885e-05	5.77867668304e-05	3.21815036808e-05	8.35369546603e-05	3.33419466696e-05	1.57299482485e-05	3.67286973555e-05	2.22405088628e-05	3.11586106821e-05	0.0	4.87731123586e-06	2.09563061018e-05	0.0	1.27349600122e-05	0.0	3.78372242612e-05	0.000257829079154	4.82845199829e-05	1.60748444759e-05	8.62373770039e-06	1.41230969127e-05	8.1133434074e-05	2.56561561947e-05	0.000130785439221
D_0__Bacteria;D_1__Nitrospirae	0.0102366132425	0.0124793715307	0.0189533266934	0.00867401090656	0.00763805401053	0.0254816566682	0.00861745160358	0.0251176636228	0.00825971639204	0.0135284948612	0.021526434178	0.014666993144	0.0206910867454	0.0172307117072	0.00841885920266	0.018363076803	0.00299675177255	0.029828519603	0.017739799297	0.0112274914961	0.02110776582	0.0139690472885	0.0074496116545	0.0144432477616	0.0172560991385	0.0259723752224	0.0337008001785	0.00189855555841	0.00953280534767
D_0__Bacteria;D_1__Omnitrophica	0.000737383157301	0.000368243750085	0.000355005078545	0.000192145811221	0.00013769732469	0.000173050299954	0.000296157180006	0.000136771390643	5.7431656329e-05	0.000491793713376	0.000401113680336	0.000446865817826	0.000266886106354	0.000262622575749	0.000347292911632	0.000156073959548	0.000321330026894	0.0010581062697	0.000216494320208	0.000317160776727	0.00027026588758	0.00101809431255	0.000158649137087	0.000554582134418	0.000413939409619	0.000720277942547	0.00270782836222	0.000230905405752	0.000479546610477
D_0__Bacteria;D_1__PAUC34f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35906752286e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.72474754008e-05	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Parcubacteria	0.000607256717777	0.000204579861158	0.000172571913182	0.000292793617099	8.35031969005e-05	0.000129787724965	0.000108350187807	0.000128726014723	0.000146189670656	0.000241729113354	0.000141569534236	0.000263222331048	0.000170510567948	0.000160244283508	9.58049411398e-05	0.000190215138199	0.000342286332996	0.000229536280728	3.82048800367e-05	0.000142722349527	0.000297292476338	0.00031732809742	0.000538027508381	0.000345609156231	0.000189722229409	0.000197723356778	0.000202833585185	0.000333530030531	0.000203444016566
D_0__Bacteria;D_1__Peregrinibacteria	8.67509596825e-05	5.45546296423e-05	5.42368869999e-05	0.000118947406947	3.09680730227e-05	0.000144208583295	0.000144466917076	0.000362041916409	3.65474176639e-05	0.000141703273346	0.000133704560112	4.8971596474e-05	9.63755384057e-05	8.45733718513e-05	2.3951235285e-05	0.000234110939321	0.000139708707345	0.000212740943114	5.09398400489e-05	7.13611747635e-05	7.02691307709e-05	0.000277662085242	0.000110364617104	8.03742223794e-05	8.62373770039e-05	0.00021184645369	0.000121700151111	0.000102624624779	0.00014531715469
D_0__Bacteria;D_1__Planctomycetes	0.0429200373029	0.0524951923733	0.053862159417	0.0498664129122	0.0521784380368	0.0637978772497	0.0628431089281	0.0581117502715	0.0447549234593	0.0578066000383	0.0765261982288	0.0533117042116	0.0844323851463	0.063180760003	0.0634707735051	0.0659217386639	0.0805769969613	0.0737819181395	0.057269115175	0.0769273463951	0.0519613195462	0.0549374268658	0.0480361995944	0.0549759681075	0.047723764434	0.054839985312	0.0546028011318	0.0447699925597	0.0525757465669
D_0__Bacteria;D_1__Proteobacteria	0.287601119087	0.257416019967	0.274645734515	0.344508289719	0.354070144897	0.295440124596	0.239417798324	0.233372219317	0.284558193931	0.245905192175	0.239095213377	0.344680460333	0.270429760766	0.269789056206	0.264852759781	0.268842272632	0.199441165171	0.246314823005	0.306415872854	0.230369730175	0.264525440128	0.228701004211	0.389083559811	0.298767059429	0.261782181633	0.259624890546	0.290437410626	0.387587551633	0.337688004069
D_0__Bacteria;D_1__RBG-1 (Zixibacteria)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57299482485e-05	0.0	3.70675147714e-05	0.0	0.0	0.0	0.0	3.91891211e-05	0.0	0.0	0.0	1.98330060887e-05	0.0	0.0	0.0	1.41230969127e-05	0.0	0.0	0.0
D_0__Bacteria;D_1__RsaHf231	0.0	0.0	4.9306260909e-06	0.0	5.53001303977e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.22428991185e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.27349600122e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__SBR1093	0.0	4.09159722317e-05	9.8612521818e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.86497412424e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.59844587143e-05	0.0	7.92901941817e-06	2.16212710064e-05	1.32220040592e-05	0.0	0.0	0.0	2.82461938254e-05	0.000233258622963	0.0	2.9063430938e-05
D_0__Bacteria;D_1__SR1 (Absconditabacteria)	4.33754798412e-05	0.0	0.0	2.7449401603e-05	1.71430404233e-05	0.0	0.0	0.0	5.22105966627e-06	0.0	0.0	1.83643486778e-05	0.0	2.22561504872e-05	1.19756176425e-05	0.0	2.7941741469e-05	0.0	0.0	0.0	0.0	1.32220040592e-05	0.0	1.60748444759e-05	5.17424262024e-05	0.0	0.0	0.0	2.9063430938e-05
D_0__Bacteria;D_1__Saccharibacteria	0.00153982953436	0.000545546296423	0.000118335026182	0.000832631848626	0.000180831426401	0.000201892016613	0.000440624097082	0.000466631803371	0.000480337489297	0.000241729113354	0.000220219275479	0.000514201762977	0.000274299609308	0.000418415629159	0.000371244146917	0.000287761362916	0.000363242639097	0.000123165809171	0.000292904080281	0.000214083524291	0.000151348897045	0.000145442044651	0.000420765102708	0.000876079023935	0.000189722229409	0.000310708132079	0.000557792359259	0.000153936937168	0.000726585773451
D_0__Bacteria;D_1__Spirochaetae	0.0	0.0	3.94450087272e-05	0.000155546609084	2.10140495511e-05	0.000158629441624	0.0	4.02268796009e-05	7.8315894994e-05	1.66709733348e-05	7.86497412424e-06	3.06072477963e-05	0.000237232094537	0.000151341823313	1.19756176425e-05	9.26689134814e-05	2.09563061018e-05	3.91891211e-05	0.0	7.92901941817e-06	5.94584952676e-05	1.32220040592e-05	1.3795577138e-05	3.21496889518e-05	2.58712131012e-05	0.0	0.0	2.56561561947e-05	0.0
D_0__Bacteria;D_1__Synergistetes	0.0	0.0	0.0	0.0	1.10600260795e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__TM6 (Dependentiae)	0.00164826823397	0.00137750439847	0.00120800339227	0.00182081030634	0.00119171781007	0.00258133364098	0.00146633920832	0.000603403194014	0.00209886598584	0.000566813093382	0.00161231969547	0.00142017629775	0.00102306340769	0.000734452966077	0.00116163491132	0.00144368412582	0.00140407250882	0.00171312443666	0.00115888136111	0.00149065565062	0.00115673799884	0.00179819255205	0.0020900299364	0.00252375058271	0.00184547986788	0.00201960285851	0.00102430960518	0.00238602252611	0.00116253723752
D_0__Bacteria;D_1__Tectomicrobia	0.000108438699603	0.00586462268654	0.00355498141154	0.000182996010687	0.00392299125041	0.0108877480388	0.00949147645189	0.00817410193491	0.00229726625316	0.00824379631405	0.00794362386548	0.00401567091087	0.0075247054986	0.00592013602959	0.00410763685137	0.0100570157683	9.77960951416e-05	0.00956774399427	0.00553970760532	0.00699339512682	0.00398371918293	0.00426409630908	0.00102777049678	8.03742223794e-05	0.00388068196518	0.00872807389204	0.00533452329037	0.000461810811504	0.00215069388941
D_0__Bacteria;D_1__Tenericutes	0.0	0.000436437037138	0.000192294417545	3.65992021374e-05	6.85721616932e-05	5.7683433318e-05	0.00113406529905	1.60907518404e-05	6.26527159952e-05	0.0	7.86497412424e-06	6.73359451518e-05	0.0	8.90246019487e-06	9.58049411398e-05	0.0	7.68397890399e-05	0.0	0.0021904131221	3.96450970908e-05	1.62159532548e-05	5.28880162366e-05	0.000282809331328	8.03742223794e-06	0.000103484852405	1.41230969127e-05	5.07083962963e-05	0.0	1.4531715469e-05
D_0__Bacteria;D_1__Verrucomicrobia	0.109002580841	0.119229143083	0.104593371266	0.134977857483	0.101691409788	0.0872750346101	0.200707887894	0.066132990064	0.1670895725	0.0951995932283	0.0976043288818	0.116589128306	0.117845042961	0.163471425328	0.122833910159	0.103813569655	0.171806782858	0.0887129732786	0.0881768631246	0.163654960791	0.10493883883	0.106635462737	0.105101604426	0.158055908309	0.20850473012	0.0842442730842	0.0474022088577	0.0660646022013	0.0903291433554
D_0__Bacteria;D_1__WS1	0.0	0.0	0.0	0.0	5.53001303977e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.61100202958e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__WS2	4.33754798412e-05	8.18319444634e-05	9.8612521818e-06	1.82996010687e-05	1.65900391193e-06	2.8841716659e-05	7.2233458538e-06	3.21815036808e-05	5.22105966627e-06	4.16774333369e-05	0.0	2.4485798237e-05	0.0	8.90246019487e-06	1.19756176425e-05	5.36504235945e-05	1.39708707345e-05	0.0	2.54699200245e-05	1.58580388363e-05	5.4053177516e-06	0.0	4.82845199829e-05	3.21496889518e-05	0.0	2.82461938254e-05	1.01416792593e-05	0.0	0.0
D_0__Bacteria;D_1__WWE3	0.0	2.72773148211e-05	0.0	0.0	1.65900391193e-06	0.0	0.0	1.60907518404e-05	1.04421193325e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.28689183053e-05	0.0	0.0	0.0	0.0	1.32220040592e-05	0.0	6.42993779035e-05	1.72474754008e-05	0.0	0.0	0.0	1.4531715469e-05
D_0__Bacteria;Other	2.16877399206e-05	1.36386574106e-05	7.88900174544e-05	1.82996010687e-05	4.53461069261e-05	4.32625749885e-05	0.0	4.82722555211e-05	1.04421193325e-05	0.000100025840009	2.35949223727e-05	1.83643486778e-05	1.48270059086e-05	1.33536902923e-05	0.0	3.4141178651e-05	0.0	5.59844587143e-06	0.0	0.0	2.16212710064e-05	1.98330060887e-05	6.89778856898e-06	8.03742223794e-06	3.44949508016e-05	5.64923876508e-05	3.04250377778e-05	2.56561561947e-05	1.4531715469e-05
Unassigned;Other	0.00743889479277	0.00394157199165	0.00469395603854	0.00536178311313	0.0100507986998	0.00380710659898	0.00490465183473	0.00694315941912	0.00529937556126	0.0053680534138	0.00232016736665	0.00647649363369	0.00511531703845	0.00592903848979	0.00607163814474	0.00290200018534	0.00359051377877	0.0162466899189	0.00538688808517	0.00488427596159	0.00577828467646	0.00466075643085	0.00441458468415	0.00205758009291	0.00902905337231	0.00262689602576	0.00282952851333	0.0053108243323	0.00742570660466
